m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,k
64,1243143,0,123.77,3374,Hyper Lv.8,567907,234,2.65,50112,45712,423822,4
64,1641041,0,108.57,3842,ExNeko's Hyper,779472,133,2.7,34101,34137,435497,4
64,2452173,0,91.33,4345,RIN'S HARD,1159152,114,2.71,54849,25749,443917,4
64,2304619,0,126.05,3373,Fapu's HD,1100732,86,2.73,20547,28456,441177,4
64,1493929,0,95.27,4181,Jeez's Hard,699794,89,2.68,91575,41374,428283,4
64,2284378,0,123.84,3374,Insane,1092856,200,2.68,14130,30296,439337,4
64,1176306,0,58.69,4142,Valen's Normal,555681,135,1.92,36648,49723,419910,4
64,829740,0,51.37,1950,Core [4K Lv.10],379028,87,1.94,83445,64861,404789,4
64,342370,0,27.15,2,Beginner,136881,128,1.5,23645,58863,410773,4
64,849276,0,22.87,1,Easy,386950,242,1.42,16451,58651,411003,4
64,1048297,0,25.68,2,BASIC,491959,113,1.44,22953,58382,411254,4
64,2508564,0,140.96,2988,Chicken In My Tiny Heart,1204733,88,3.09,35802,26795,442838,4
64,2300237,0,207.99,1769,Collab Extra,1098181,220,3.51,8730,28188,441447,
64,2054877,0,186.6,2137,Marshmallow Fluff,981822,96,4.3,7668,28997,440639,
64,3037070,0,185.64,2137,Insane,1247923,101,3.33,3092,12465,457169,4
64,1303807,0,148.87,2840,HD,610333,86,2.91,71919,51204,418520,4
64,3725695,0,92.9,4345,duet,1420479,127,2.86,2315,5490,464157,
64,3561136,0,56.97,4142,Lunicia's Expert,1734006,85,2.76,942,6422,463478,
0,250315,0,49.52,1950,Hard,82460,248,3.24,19007,88859,380609,7
0,259260,0,63.35,5246,Insane,96796,110,3.17,20527,87483,382009,7
64,262243,0,27.47,2,-kevincela-'s Insane,91996,87,1.93,101906,88030,381461,
0,3834498,0,20.6,1,THRILLING,1864461,85,3.29,3427,6722,462922,
0,261970,0,20.4,1,HD,96178,146,3.26,24534,88211,381328,7
0,298493,0,13.6,1,Hard,114488,112,2.06,168876,84155,385537,
0,3844204,0,11.05,1,Easy Pochita,1865663,191,1.59,36449,5677,463984,4
64,1214518,0,164.9,2552,Eedow's Another,569903,116,3.54,127095,53684,416069,4
64,2457966,0,175.24,2331,Hollow,1178598,136,3.57,8307,26438,443159,4
0,3162000,0,118.06,3699,Research,1547267,110,4.34,1749,5636,464001,4
0,3310537,0,9.13,1,Sytho's Normal,1621479,85,1.79,4629,14885,454750,
64,3045381,0,116.85,3699,DH's Adachi,1485056,84,2.61,2851,9700,459953,4
64,3045383,0,66.99,5582,Hard,1485056,84,2.1,1952,9700,459953,4
0,2219676,0,5.02,1,Beginner,1060064,147,1.39,11439,30127,439568,7
64,3028674,0,222.37,1568,Pure Illusion,1475969,85,3.59,12508,15946,453687,4
64,2444093,0,291.3,694,7K Rainbow,1171748,242,4.55,1455,24590,445142,7
64,2326183,0,274.55,793,7K Insane,629560,201,4.6,6030,29448,440167,7
64,3733425,0,264.64,868,Rinne,1819506,265,4.66,405,6047,463589,7
64,340104,0,78.96,5440,Hard,134151,201,2.6,1212914,81290,388463,
64,2854566,0,243.64,1208,Crystalline,1378372,342,4.67,1696,20670,448963,4
64,2933387,0,235.25,1281,Vortex-'s Fatal,1378602,113,4.31,2584,19033,450574,4
64,3495327,0,223.35,1568,Lami's Walk Together!,1709954,98,3.8,3329,7402,462246,4
0,3756074,0,169.31,2552,Furieki,1781688,454,4.59,1346,8160,461419,
64,3683963,0,258.12,932,V1do's Affection,1773264,107,4.1,1583,4006,465651,4
64,58063,0,253.03,1065,SOLO,15920,182,3.66,120107,115399,354066,
64,382985,0,201.44,1854,Hinagi's 7K MX,155315,87,3.34,21704,80320,389313,7
64,3854912,0,195.75,2053,Hyper,1657003,307,3.41,1002,5136,464503,7
64,1686240,0,165.5,2552,Hyper,803018,147,2.98,32994,38009,436036,4
64,3166303,0,135.3,3009,Ysg's Hard,1546704,85,2.86,6285,14423,455303,4
64,3576991,0,101.01,3998,Hard,1748707,87,2.59,7157,9656,460000,4
0,2143044,0,145.39,2840,Overlap Police Collab,1022069,327,4.77,3393,34295,435338,
64,487578,0,193.99,2097,MX,186096,105,3.69,70555,77788,391845,4
64,1582894,0,0,1,Easy,751894,194,1.04,157725,45737,423922,
0,1649595,0,1.79,1,Easy,785731,178,1.34,746496,41839,427706,
64,3578446,0,236.1,1281,CITANUL,1749282,119,3.82,4500,4349,465309,4
0,3669453,0,50.19,1950,Hard,1790742,151,2.63,6587,6321,463312,4
0,411563,0,77.65,5440,7K HD,169985,95,3.01,14606,79711,390350,7
256,4005910,0,201.08,1854,Extra,1937881,120,6.87,1598,2695,468073,7
0,2452634,0,110.09,3710,Hectic's Extra,1073487,243,4.79,2362,26019,443780,
64,2587678,0,230.03,1407,Luminosity,1244884,70,3.59,10500,21736,447890,4
64,3161129,0,229.3,1448,First Penguin,1546704,85,3.65,4418,14423,455303,4
0,366139,0,0,1,Easy,147962,159,0.91,186056,75743,393937,
0,1474948,0,0,1,~Little's Easy~,623924,83,1.06,125523,49465,420220,
64,662638,0,239.93,1208,SHD,294787,118,3.89,4709,71912,397721,5
64,2659435,0,238.71,1281,Zylin's 5K Possessed,1276702,88,4.05,2771,20543,449102,5
64,3072232,0,236.41,1281,Bittersweet Love,1499093,102,4.13,1453,12293,457339,5
64,344414,0,238.92,1281,5K MX [Star.20],134998,115,3.71,21611,82910,386725,5
66,1920615,0,166.35,2552,#0000FF,919633,246,6.4,89865,34433,435109,4
64,3433608,0,207.56,1769,Insane,1680685,87,3.47,9788,11443,458220,4
256,4001268,0,205.18,1769,Extreme,1901099,129,6.74,321,1297,468471,7
64,1463937,0,196.05,2053,kaythen's 9K Another,688240,92,4.24,1161,39672,429995,9
256,3943166,0,135.79,3009,Extra,1910399,123,6.6,81,2590,467057,10
64,560602,0,194.84,2053,Mashiro's Hard,241328,88,3.5,84448,73236,396401,4
64,3781967,0,187.31,2137,Forever and Always,1841355,281,3.33,783,4935,464764,4
64,3729934,0,172.52,2452,ADVANCED,1818014,124,3.32,6551,7042,462591,4
256,3165982,0,179.36,2331,White Another,1549179,262,6.39,1968,15444,454189,7
64,3377247,0,198.65,2053,4K EXPERT,1654622,100,3.78,2939,5074,464501,4
64,2027281,0,210.19,1664,Pew's EXHAUST,968909,117,4.29,11691,34019,435572,7
64,3731516,0,236.34,1281,Last Observation,1818715,83,3.56,3383,4292,465344,4
64,2320778,0,151.54,2793,Sakura,1110686,263,3.52,4529,18302,451334,4
64,912232,0,186.09,2137,HD,421518,101,3.29,12084,62333,407323,4
66,1214526,0,166.23,2552,Ultra,573280,181,5.69,70083,46991,422642,4
66,432609,0,89.3,4716,4K HD,179991,170,3.14,81971,72488,397144,4
64,2698880,0,192.52,2097,Hard,1301193,150,3.49,8441,5479,464170,4
2,3992756,0,192.54,2097,Nihility,1932508,340,6.16,5786,4111,465522,4
2,1021312,0,174.26,2452,DEATH,478161,138,6.26,84298,54235,415413,4
2,3413575,0,171.14,2452,Extra,1671244,149,6.07,19403,7399,462242,4
64,3764889,0,207.65,1769,Wint's Hyper,1602283,213,3.71,1836,7782,461807,4
64,1258189,0,185.25,2137,Pinky Swear,594912,321,3.19,6966,36263,433372,4
256,4031573,0,172.01,2452,Hanabira,1571607,88,6.19,684,1030,468606,7
64,3445818,0,179,2331,Eternity,1686033,144,3.76,7757,11714,457968,4
64,1129980,0,199.75,1854,Hyper,531425,140,3.34,150085,57331,412322,4
64,3609391,0,187.47,2137,Hyper W,1727626,246,3.27,4350,5245,464417,4
64,1636563,0,144.92,2840,Hard,779332,85,3.02,31212,38226,431668,4
256,3875186,0,190.43,2097,This is a fight you cannot win.,1882252,364,5.96,620,1145,468493,4
256,392261,0,158.27,2704,7K Black Another,160570,110,5.97,21920,78036,391597,7
0,3563178,0,39.1,25,Hyper,1742951,124,2.4,3831,7115,462541,7
0,2699209,0,20.13,1,Normal,1301332,119,1.92,138032,21662,448005,
0,2813832,0,16.78,1,Normal,1358802,223,1.83,26845,20480,449155,
0,247235,0,16.23,1,NM,91301,88,1.53,121153,88738,380727,4
0,2535969,0,15.91,1,Normal,1218852,218,1.57,1158939,25384,444289,
256,3415243,0,171.15,2452,Eudaemonia,1672090,250,6.32,3025,11461,458185,6
64,2367398,0,119.55,3374,Hard,914328,88,2.71,17467,24715,444927,4
64,1839789,0,80.05,5075,Fragment Collab,879767,320,3.26,24498,36570,433081,
64,3395873,0,167.96,2552,Na1st's Hard,1647290,86,3.06,20625,11390,458244,4
64,4111854,0,189.72,2097,Another obj. [Emiria],1968445,118,4.01,1408,2111,467522,4
2,1315053,0,187.69,2137,Daitatsujin,623951,126,6.11,182988,38009,431688,4
66,1926200,0,186.54,2137,4K Another,922352,114,4.67,37278,33450,436195,4
66,996296,0,180.06,2278,GRAVITY,414856,106,4.96,165361,61965,407988,4
66,1408345,0,184.22,2278,Disconcerting,665463,301,4.42,80253,51224,418489,4
66,2145124,0,177.45,2331,/I SAID COME ON\,1025679,318,5.06,17451,28307,441326,4
66,963330,0,179.8,2278,4K Goddess,387756,347,4.62,134015,56463,413170,4
2,421066,0,175.77,2331,Wafles' SHD,174381,236,6.76,148388,78113,391519,4
2,1243559,0,176.36,2331,HEAVENLY,587269,117,6.47,121851,51204,418521,4
0,362419,0,1.27,1,PROGUY's 4K Easy,129383,89,0.89,114929,83077,386729,4
64,2278483,0,173.64,2452,Hard,1089835,185,3.48,11788,18677,450956,4
256,700857,0,187.57,2137,Extra,314017,116,6.37,1657,7802,461815,7
64,3468304,0,37.27,25,BASIC,1697584,119,1.64,1340,6185,463453,4
64,1845377,0,163.97,2651,-Mystic's ADVANCED,882704,119,3.07,67689,36736,432823,4
64,3981657,0,168.91,2552,4K // Ayase's Hard,1748728,212,3.07,2883,1305,468340,4
64,4161958,0,163.34,2651,We are IDOL!,1951019,112,3.39,343,322,469191,4
64,1940264,0,187.31,2137,INSANE,871715,227,3.36,25704,35445,434198,4
64,3835045,0,160.64,2651,Hard,1864702,85,3.48,8563,6761,462872,4
64,3059933,0,178.47,2331,Yukarin's Hard,1492606,202,3.48,20789,16739,453036,4
64,4132818,0,175.43,2331,Ayase's Paper Blue Sky,1983969,31,3.36,1511,1157,468480,4
64,3605426,0,130.95,3264,Can't Study!,1761527,57,3.05,7373,9555,460078,4
0,4085302,0,18.5,1,Normal,1968445,118,2.25,2441,2111,467522,4
64,186665,0,28.49,2,DaRRi sTyLE,61963,190,2.25,14860,91461,378010,
0,589973,0,9.94,1,Advanced,257793,185,2.28,68667,73050,396598,
0,1566379,0,170.98,2452,Death of the Quantum Sea,742648,105,4.4,3114,43014,426626,
64,1802518,0,164.82,2552,nai nai nai nai,861626,288,3.09,5472,37013,432667,
64,424757,0,206.85,1769,V1A2's 4K MX,169380,87,3.73,31331,78978,390706,4
256,3838920,0,44,103,Discovery,1866317,327,3.34,4714,5059,464582,7
64,3864888,0,196.55,2053,Hyper,1877657,86,3.39,3222,4075,465563,4
64,4045251,0,157.37,2704,Maxim's Insane,1953393,85,3.23,1907,2420,467213,4
0,2825112,0,172.48,2452,Reincarnate,1365827,87,4.42,589,11989,457644,5
0,4117912,0,168.2,2552,Scenery,1881077,112,4.43,54,265,469370,5
0,3314114,0,164.14,2651,Expert,1576010,123,4.55,183,4718,464772,5
0,2038207,0,0,1,Easy,972810,118,1.25,410823,36569,433100,
256,1582991,0,0,1,toybot's Normal,751932,134,1.23,227097,45743,423910,
256,1582770,0,0,1,apple's Easy,751846,93,1.18,709488,45387,424309,
64,3699558,0,135.36,3009,Future,1804062,163,3.18,13897,4592,465057,4
64,3912019,0,181.36,2278,Hard,1895713,277,3.16,5177,4270,465386,4
64,2861291,0,143.42,2988,[deleted],1385026,191,3.24,5447,19190,450478,4
256,1142538,0,152.19,2793,GALE_FORCE,539179,221,6.18,1782,31482,438151,6
256,3199571,0,152.65,2793,DJDJDJDJDJDJ,1567000,327,6.03,556,5142,464493,6
0,2668591,0,79.72,5075,Expert,1285271,110,4.65,1522,23339,446194,
0,2220380,0,181.76,2278,Acyl's Expert,1060239,123,4.42,905,12046,457640,
64,3246788,0,162.94,2651,Treasure,1589537,88,3.71,1020,2103,467546,4
256,3749678,0,164.99,2552,Eternities,1827115,276,6.04,3180,5173,464462,4
0,3487937,0,57.36,4142,Hard,1706967,148,3.34,3163,10591,459051,7
64,658401,0,162.56,2651,EXHAUST Lv.13,292558,106,3.54,62297,68648,401175,4
64,2825079,0,168.97,2552,Extra,1364962,164,3.64,1971,17042,452731,
64,2823660,0,166.93,2552,Expert,1364962,164,3.7,2713,17042,452731,
64,1554502,0,167.34,2552,Marathon,736560,316,3.31,268047,47169,422518,
256,4030278,0,159.16,2704,Extra Town,1947714,87,5.11,603,438,469203,4
0,3228626,0,170.57,2452,Crissa's Extra #17,1581126,119,4.53,750,10427,459220,
64,314892,0,199.85,1854,victorica's 4K HD+,120838,121,3.41,95556,78539,391094,4
64,3289571,0,182.97,2278,Reina's Hard,1604806,245,3.19,5218,7382,462257,4
0,308462,0,41.24,103,Insane,120029,86,2.47,148594,84285,385179,
0,2411145,0,28.74,2,Melody,1155375,342,2.14,4931,24308,445188,
64,3183349,0,105.81,3842,RIP in beats,1558408,192,3.1,9208,11862,457661,4
64,2791776,0,168.51,2552,Hyper,965827,132,3.29,23579,14126,455465,4
64,3271023,0,165.3,2552,Hard,1561114,161,3.43,5611,12493,457220,4
64,1932872,0,159.54,2651,ADVANCED,925317,110,3.29,50888,23917,445640,4
64,3667170,0,164.89,2552,CS' 4K Tenacious Star,1662562,54,3.8,4960,8394,461239,4
64,2022477,0,52.64,1950,Extreme,966225,111,2.88,8532,35041,434607,
0,1662718,0,51.06,1950,HD,783457,107,2.87,10251,36377,433645,6
256,3987711,0,168.1,2552,Nicknem's Extra,1930425,276,5.61,887,446,469257,4
0,300198,0,26.18,2,Xgor's Hard,115873,72,1.81,737278,85928,383536,
256,3080865,0,151.68,2793,MIPHATHER,1503789,128,5.43,6142,15489,454081,4
64,1982771,0,164.7,2552,Reverse,949521,85,3.22,12501,30993,438647,4
64,1689096,0,135.85,3009,Amii's ORANGE,688459,115,2.9,76590,40230,429354,4
64,909504,0,100.54,3998,ADVANCED,420394,112,3.09,190932,60447,409404,4
256,488955,0,154.37,2793,Rage!!,207525,117,6.03,5606,53062,416574,7
64,2304078,0,137.45,3009,Released,1102973,243,3.02,10620,29177,440488,4
0,1712549,0,108.55,3842,Supernova / Arzenvald's Insane,718316,114,4.43,12087,41587,428000,4
64,4024477,0,164.92,2552,Maxim's Insane,1926366,61,3.65,3936,2453,467204,4
256,2193278,0,155.32,2704,Glorious Victory,1049362,140,5.58,8514,30681,438949,4
0,3676680,0,168.63,2552,-kevincela-'s Xtra,1793951,185,4.13,3314,9349,460294,
64,1411677,0,161.73,2651,Insane,666119,168,3.37,21204,48656,421004,4
64,315246,0,167.62,2552,7K Rage!!,123431,113,3.76,18104,82829,386805,7
64,280200,0,113.77,3710,7K LV.15,106740,105,2.57,30874,86853,382612,7
64,3430560,0,164.96,2552,keksik's Bijuu,1475460,89,3.49,2597,8093,461545,4
64,294718,0,145.63,2840,victorica's 4K EXHAUST Lv.14,113283,93,3.64,60996,85618,384132,4
0,1138986,0,29.9,6,MrDorian's 6K Normal,537499,37,2,12528,46543,423090,6
0,2992403,0,27.77,2,Akasha's Normal,1452883,112,2.09,7753,11436,458196,6
0,3371559,0,5.49,1,Normal,1645306,282,2.14,3054,11073,458566,7
256,3616480,0,124.72,3373,TAYER's Bluish Another,1766740,127,5.44,7784,4292,465197,4
256,3441183,0,136.67,3009,Black Another,1683972,100,5.17,3078,10547,458953,4
64,4123809,0,156.98,2704,ADVANCED,1985368,112,3.08,1753,1293,468396,4
0,2099575,0,27.95,2,Haruto's Confession.,998403,88,2.65,32085,35112,434552,
0,2088384,0,15.11,1,Ipacyte's Hard.,998403,87,2.03,46674,35112,434552,
256,451993,0,148.32,2840,richard's Extra,183478,125,5.8,17219,76280,393366,7
256,3689963,0,141.45,2988,Rin's MAXIMUM,1480868,127,5.37,5169,5826,463785,4
64,2062307,0,192.67,2097,Lenfried's EXHAUST,985765,109,3.94,16200,34978,434684,4
64,3451657,0,166.28,2552,Hard,1688958,151,3.29,1872,710,469014,4
64,829150,0,160.41,2651,4K Hard,378705,114,3.11,240739,66348,403404,4
64,926794,0,141.7,2988,Hyper,428822,121,3.06,82172,61139,408528,4
256,319886,0,152.59,2793,Pew's SHD,85802,113,5.96,24436,84703,384761,7
256,228210,0,142.86,2988,Collab,82460,248,5.3,14181,88859,380609,7
0,2826730,0,76.63,5440,Extreme,1280204,155,2.98,21091,20164,449348,
0,1637465,0,62.51,5246,Shizuku's Expert,713926,102,3.31,15725,24554,445115,
0,3115384,0,145.1,2840,Another,1520393,192,4.68,293,11034,458600,10
256,2193277,0,146.78,2840,Akasha's Extra,1049362,140,5.15,17019,30681,438949,4
64,893639,0,134.78,3009,Lv.7,411866,149,3.23,58815,46668,422999,4
0,2943154,0,13.58,1,Collab BASIC,1429690,131,1.54,18140,17322,452331,4
0,1582806,0,8.85,1,Extra Stage,751866,183,2.68,8100,45743,423925,
0,2742625,0,6.03,1,NoName's Easy,1321003,139,1.09,6956,21296,448337,4
64,995989,0,164.93,2552,Hard,464856,105,3.29,4405,5221,464414,4
64,1223631,0,110.26,3710,OCEAN_SPRAY,539179,221,3.22,13779,31482,438151,6
64,1371146,0,136.44,3009,6K Hard,647137,89,3.15,13068,45826,423807,6
64,1532270,0,162.82,2651,Waving Goodbye,725716,144,3.25,4239,36115,433528,6
64,1331724,0,150.17,2793,Insane,418942,259,3.35,25580,51835,417848,4
64,3998380,0,119.49,3699,l43yrnt's Hard,1930716,226,3.08,1983,1584,467909,4
0,2167265,0,144.7,2840,Mercy's End,1036552,230,4.57,1980,31091,438552,
256,2166287,0,139.54,2988,#reba's_black_another,1032511,135,5.66,6156,31157,438536,7
64,4138642,0,154.43,2793,Hard,1991830,83,3.31,1755,1304,468329,4
64,1175430,0,173.87,2452,Hyper,554880,106,3.1,64800,47131,422641,4
64,2562219,0,155.99,2704,Insane,1105266,137,3.67,8579,5733,463913,4
0,2791777,0,35.01,25,Standard,965827,132,2.26,15298,14126,455465,4
64,164616,0,150.24,2793,Winber1's Insane,37592,86,3.5,19877,92445,377037,
256,3241755,0,151.72,2793,Classified,1587252,148,5.72,3796,11300,458235,4
64,3637256,0,192.9,2097,Insane,1701223,148,3.41,6908,8176,461458,4
64,3482632,0,126.75,3373,Hard,1701223,148,2.8,4591,8176,461458,4
64,3686411,0,86,4716,Tako's Normal,1793916,203,2.39,8723,8413,461223,4
64,1656604,0,85.91,4716,Insane,789374,119,2.54,26757,44589,425192,
64,1662095,0,61.59,5246,Expert,792396,207,2.7,10008,39121,430597,
64,2805421,0,112.13,3710,Instinct,1355471,191,2.53,75154,21149,448540,
64,1256532,0,109.11,3842,Light Insane,593620,86,2.57,1124400,55197,414436,
256,3848743,0,139.89,2988,Realization,1866317,327,5.93,1620,5059,464582,7
256,2854183,0,97.14,4181,DnM vs Draftnell's Apocalypse,1381405,153,5.09,2275,3368,466280,4
64,2965324,0,137.64,3009,Hard,1441409,188,3.02,2168,10592,459042,4
64,3507136,0,113.6,3710,Yes! Ferdi * Hard,1716339,88,2.94,5354,10980,458654,4
64,3323668,0,138.05,3009,Virtue's Witch of Misfortune,1618992,85,4.78,1010,12321,457312,7
256,2795852,0,142.87,2988,Blocko's EXPERT,1348806,117,5.6,1606,14147,455516,7
2,3519495,0,112.02,3710,FriENDs,1720248,343,5.94,5615,5937,463696,4
2,3739219,0,87.04,4716,Another,1755294,260,4.55,4460,5147,464486,4
64,719602,0,83.23,5075,Reyzra's Hard,323413,98,2.76,54745,65039,404595,4
64,3578168,0,116.36,3699,Page of Spring,1749145,87,3.09,6264,9611,460022,4
64,2352223,0,113.33,3710,Hard,1125774,151,2.99,24099,25715,443840,4
64,3791774,0,116.55,3699,Hard,1845310,82,3.19,3109,5178,464455,4
64,44782,0,139.84,2988,FLYAWAY!!!,11620,208,3.29,19335,116701,352763,
64,169393,0,130.08,3264,Dream End,36595,188,3.05,27562,94072,375393,
0,1773001,0,0.91,1,Easy,847812,80,0.97,253467,41324,428363,
64,829741,0,124.4,3374,10% Forme [4K Lv.16],379028,87,3.1,96479,64861,404789,4
64,3910376,0,80.98,5075,6K Another,584737,28,2.99,1487,4945,464621,6
0,1036656,0,6.33,1,Normal,486142,143,1.72,1398789,61037,408623,
0,1044378,0,0,1,Normal,488238,137,1,2104587,59148,410486,
0,453359,0,2.74,1,Normal,190390,179,1.2,6295783,79232,390538,
64,557815,0,0,1,Normal,241526,189,1.2,3366102,73832,395801,
0,772983,0,106.94,3842,Insane,350295,124,4.21,64457,68564,401069,
0,791264,0,130.04,3264,Special,317538,110,4.1,93405,64990,404663,
64,2062538,0,98.17,4181,Ping's Hard,978702,88,2.95,40581,30545,439028,4
64,1231249,0,4.64,1,Beginner,581729,186,1.3,36828,45238,424408,4
64,2847101,0,13.18,1,Beginning,1377628,139,1.48,30174,17901,451589,4
0,2306477,0,12.75,1,Normal,1101599,148,2.01,17291,20240,449392,4
256,3043450,0,153.1,2793,400 BAD REQUEST (FROM HIKARI'S 4K),1483944,304,5.51,5278,13093,456542,4
64,408082,0,104.79,3842,4K HD+,168111,86,3.26,63290,80203,389942,4
64,3833837,0,59.76,5246,Ucitysm's 4K Normal,1864149,217,2.02,2156,3038,466611,4
64,3961351,0,45.44,541,Normal,1919524,86,1.92,2051,3057,466582,4
0,3939726,0,43.7,103,Normal,1910036,153,2.31,3472,4028,465578,4
256,1561234,0,142.91,2988,Chicken AI's Maximum,738673,116,5.25,23697,45172,424744,4
256,3985060,0,134.14,3264,Magnificent,1929319,246,5.58,1532,1170,468463,4
64,1124013,0,129.3,3373,Reba's Hyper,530201,97,3.14,48495,54430,415203,4
256,2814891,0,146.13,2840,MAXIMUM,1360267,136,5.51,8845,13632,455877,4
64,431989,0,148.58,2840,6K Hard,171880,377,3.27,11302,66464,403217,6
64,119953,0,21.16,1,Normal,36858,138,1.81,2281797,103260,366341,
0,2389902,0,26.1,2,Normal,1142756,90,2.05,18921,25053,444604,4
64,474123,0,18.4,1,NM,198978,74,1.62,21928,71617,398018,4
64,3228379,0,167.3,2552,MEGA,1581028,114,3.97,6197,6952,462682,4
64,4032136,0,116.6,3699,Hard,1948306,131,3.21,2575,1658,467976,4
0,2136480,0,31.94,6,FAMoss' Normal,1020444,95,2.3,27171,29815,439834,4
64,3214131,0,24.35,1,MAXIM'S EASY,1377403,133,1.42,4750,8676,460977,4
64,63527,0,15.71,1,Easy,7296,103,1.26,89271,110651,358813,
0,2505025,0,5.21,1,Beginner,1202890,120,1.6,2654,8651,460982,4
64,2322097,0,133.94,3264,Levitation,1111387,301,3.15,13348,20612,449021,4
256,3550697,0,149.16,2840,MASTER+,1698855,120,5.45,1942,8412,461222,7
256,700952,0,134.95,3009,Jinjin's Another,314017,116,5.36,3144,7802,461815,7
256,2183218,0,130.14,3264,Blocko's Another,849389,135,5.16,357,6184,463455,7
256,2328418,0,129.68,3264,6K // Extra Stage,943788,262,6.28,2166,8984,460656,6
0,3793495,0,132.92,3264,Counterattack,1846714,200,3.87,1502,1738,468004,
64,1929298,0,149.12,2840,ADVANCED,923851,114,3.34,1900,493,469141,4
256,2509739,0,146.17,2840,Creeper,1205236,265,5.75,4869,21111,448522,4
64,364572,0,162.65,2651,MX,147232,101,3.74,86648,78606,391027,4
64,2704468,0,125.43,3373,Hyper,1304251,123,3.34,3172,7426,462215,7
64,1366216,0,122.4,3374,Hyper,644654,117,3.1,20655,49544,420096,7
0,1044812,0,20.13,1,Dell's 4K NOVICE,490166,115,2.02,105149,59105,410535,4
0,1062485,0,19.49,1,4K NM 'Ram',499154,90,2.01,51521,55722,413926,4
0,1250936,0,16.17,1,OWJI's Normal,591074,86,2.09,51750,51663,418043,4
0,1879815,0,138.79,3009,Great Escapades,730295,138,3.99,831,21896,447745,4
64,994518,0,88.99,4716,lamentations of the past,464485,409,2.54,30198,60216,409501,
0,2293450,0,43.72,103,Happy Flower,1097600,108,2.74,15579,27539,442152,
0,1512476,0,0,1,Normal,692433,226,1.51,61677,47370,422297,
64,3589239,0,127.44,3373,Nabi's Insane,1753837,81,3.51,2412,9266,460371,4
256,2742776,0,138.94,3009,Berserker,1324149,143,5.03,9225,15323,454712,4
64,2785841,0,186.74,2137,"Sunset, Cup Ramen, and Her",1345161,87,3.28,13194,21640,448047,4
64,1542988,0,140.7,2988,Hyper,703960,120,2.93,20745,39696,430344,4
64,2640547,0,149.04,2840,Hard,1159269,221,3.08,25932,22278,447357,4
